date,district,rain_mm,api_mm
1961-08-15,Amritsar,0.04,76.009
1961-08-16,Amritsar,6.953,75.361
1961-08-17,Amritsar,0.226,68.051
1961-08-18,Amritsar,0.053,61.298
1961-08-19,Amritsar,0.0,55.168
1961-08-20,Amritsar,0.126,49.778
1961-08-21,Amritsar,90.352,135.152
1961-08-22,Amritsar,7.194,128.831
1961-08-23,Amritsar,6.841,122.789
1961-08-24,Amritsar,48.62,159.131
1961-08-25,Amritsar,0.0,143.217
1961-08-26,Amritsar,0.088,128.984
1961-08-27,Amritsar,24.694,140.779
1961-08-28,Amritsar,2.552,129.253
1961-08-29,Amritsar,0.0,116.328
1961-08-30,Amritsar,0.0,104.695
1961-08-31,Amritsar,0.263,94.488
1961-09-01,Amritsar,9.351,94.39
1961-09-02,Amritsar,6.979,91.93
1961-09-03,Amritsar,2.882,85.619
1961-09-04,Amritsar,34.891,111.949
1961-09-05,Amritsar,60.045,160.798
1961-09-06,Amritsar,3.084,147.802
1961-09-07,Amritsar,1.373,134.395
1961-09-08,Amritsar,24.078,145.033
1961-09-09,Amritsar,44.539,175.069
1961-09-10,Amritsar,28.563,186.125
1961-09-11,Amritsar,0.0,167.512
1961-09-12,Amritsar,0.159,150.92
1961-09-13,Amritsar,0.0,135.828
1961-09-14,Amritsar,0.564,122.809
1961-09-15,Amritsar,0.68,111.208
1961-09-16,Amritsar,8.172,108.259
1961-09-17,Amritsar,10.924,108.357
1961-09-18,Amritsar,0.0,97.521
1961-09-19,Amritsar,0.0,87.769
1961-09-20,Amritsar,0.0,78.992
1961-09-21,Amritsar,0.0,71.093
1961-09-22,Amritsar,0.0,63.984
1961-09-23,Amritsar,2.506,60.091
1961-09-24,Amritsar,0.207,54.289
1961-09-25,Amritsar,1.838,50.699
1961-09-26,Amritsar,0.0,45.629
1961-09-27,Amritsar,1.191,42.256
1961-09-28,Amritsar,4.308,42.339
1961-09-29,Amritsar,0.0,38.105
1961-09-30,Amritsar,0.0,34.295
1961-10-01,Amritsar,0.0,30.865
1961-10-02,Amritsar,0.0,27.779
1961-10-03,Amritsar,0.0,25.001
1961-10-04,Amritsar,0.0,22.501
1961-10-05,Amritsar,0.0,20.251
1961-10-06,Amritsar,0.0,18.226
1961-10-07,Amritsar,0.0,16.403
1961-10-08,Amritsar,0.0,14.763
1961-10-09,Amritsar,0.0,13.286
1961-10-10,Amritsar,3.212,15.17
1962-05-20,Amritsar,0.0,1.247
1962-05-21,Amritsar,0.124,1.246
1962-05-22,Amritsar,0.0,1.121
1962-05-23,Amritsar,0.0,1.009
1962-05-24,Amritsar,0.0,0.908
1962-05-25,Amritsar,0.0,0.817
1962-05-26,Amritsar,0.0,0.736
1962-05-27,Amritsar,0.0,0.662
1962-05-28,Amritsar,0.0,0.596
1962-05-29,Amritsar,0.0,0.536
1962-05-30,Amritsar,0.042,0.525
1962-05-31,Amritsar,0.187,0.659
1962-06-01,Amritsar,6.118,6.711
1962-06-02,Amritsar,0.0,6.04
1962-06-03,Amritsar,0.0,5.436
1962-06-04,Amritsar,0.0,4.892
1962-06-05,Amritsar,0.029,4.432
1962-06-06,Amritsar,0.108,4.098
1962-06-07,Amritsar,0.0,3.688
1962-06-08,Amritsar,0.0,3.319
1962-06-09,Amritsar,0.0,2.987
1962-06-10,Amritsar,0.0,2.688
1962-06-11,Amritsar,0.0,2.42
1962-06-12,Amritsar,0.612,2.79
1962-06-13,Amritsar,16.676,19.186
1962-06-14,Amritsar,0.0,17.268
1962-06-15,Amritsar,0.0,15.541
1962-06-16,Amritsar,0.0,13.987
1962-06-17,Amritsar,0.0,12.588
1962-06-18,Amritsar,0.0,11.329
1962-06-19,Amritsar,0.0,10.196
1962-06-20,Amritsar,0.0,9.177
1962-06-21,Amritsar,0.0,8.259
1962-06-22,Amritsar,0.0,7.433
1962-06-23,Amritsar,0.545,7.234
1962-06-24,Amritsar,23.398,29.909
1962-06-25,Amritsar,0.651,27.569
1962-06-26,Amritsar,0.995,25.807
1962-06-27,Amritsar,19.608,42.835
1962-06-28,Amritsar,2.693,41.245
1962-06-29,Amritsar,0.0,37.12
1962-06-30,Amritsar,0.0,33.408
1962-07-01,Amritsar,0.0,30.067
1962-07-02,Amritsar,0.0,27.061
1962-07-03,Amritsar,0.129,24.484
1962-07-04,Amritsar,0.084,22.119
1962-07-05,Amritsar,0.0,19.907
1962-07-06,Amritsar,7.642,25.558
1962-07-07,Amritsar,6.868,29.87
1962-07-08,Amritsar,1.591,28.474
1962-07-09,Amritsar,1.033,26.66
1962-07-10,Amritsar,1.024,25.018
1962-07-11,Amritsar,0.03,22.546
1962-07-12,Amritsar,47.392,67.683
1962-07-13,Amritsar,5.101,66.016
1962-07-14,Amritsar,0.055,59.469
1962-07-15,Amritsar,0.0,53.522
1962-07-16,Amritsar,1.688,49.858
1962-07-17,Amritsar,5.918,50.79
1962-07-18,Amritsar,14.202,59.913
1962-07-19,Amritsar,28.034,81.956
1962-07-20,Amritsar,6.877,80.637
1962-07-21,Amritsar,0.033,72.606
1962-07-22,Amritsar,0.0,65.346
1962-07-23,Amritsar,0.0,58.811
1962-07-24,Amritsar,0.0,52.93
1962-07-25,Amritsar,0.0,47.637
1962-07-26,Amritsar,0.0,42.873
1962-07-27,Amritsar,0.022,38.608
1962-07-28,Amritsar,0.0,34.747
1962-07-29,Amritsar,15.989,47.261
1962-07-30,Amritsar,2.556,45.091
1962-07-31,Amritsar,0.838,41.42
1962-08-01,Amritsar,0.0,37.278
1962-08-02,Amritsar,0.0,33.55
1962-08-03,Amritsar,0.023,30.218
1962-08-04,Amritsar,7.171,34.368
1962-08-05,Amritsar,0.107,31.038
1962-08-06,Amritsar,0.0,27.935
1962-08-07,Amritsar,0.0,25.141
1962-08-08,Amritsar,0.024,22.651
1962-08-09,Amritsar,0.0,20.386
1962-08-10,Amritsar,6.887,25.235
1962-08-11,Amritsar,0.007,22.719
1962-08-12,Amritsar,0.0,20.447
1962-08-13,Amritsar,34.832,53.234
1962-08-14,Amritsar,2.628,50.539
1962-08-15,Amritsar,0.74,46.225
1962-08-16,Amritsar,0.242,41.845
1962-08-17,Amritsar,15.967,53.628
1962-08-18,Amritsar,3.95,52.215
1962-08-19,Amritsar,9.115,56.109
1962-08-20,Amritsar,6.331,56.828
1962-08-21,Amritsar,8.61,59.755
1962-08-22,Amritsar,0.0,53.78
1962-08-23,Amritsar,0.093,48.494
1962-08-24,Amritsar,0.047,43.692
1962-08-25,Amritsar,0.239,39.561
1962-08-26,Amritsar,31.491,67.096
1962-08-27,Amritsar,1.07,61.457
1962-08-28,Amritsar,0.0,55.311
1962-08-29,Amritsar,1.471,51.252
1962-08-30,Amritsar,7.932,54.059
1962-08-31,Amritsar,2.854,51.507
1962-09-01,Amritsar,0.0,46.356
1962-09-02,Amritsar,0.022,41.742
1962-09-03,Amritsar,0.606,38.174
1962-09-04,Amritsar,0.249,34.606
1962-09-05,Amritsar,0.0,31.145
1962-09-06,Amritsar,0.017,28.048
1962-09-07,Amritsar,0.0,25.243
1962-09-08,Amritsar,0.146,22.865
1962-09-09,Amritsar,4.231,24.81
1962-09-10,Amritsar,1.748,24.076
1962-09-11,Amritsar,1.985,23.654
1962-09-12,Amritsar,14.589,35.877
1962-09-13,Amritsar,3.933,36.223
1962-09-14,Amritsar,2.031,34.632
1962-09-15,Amritsar,0.056,31.225
1962-09-16,Amritsar,0.28,28.383
1962-09-17,Amritsar,2.348,27.892
1962-09-18,Amritsar,0.155,25.258
1962-09-19,Amritsar,0.0,22.733
1962-09-20,Amritsar,0.865,21.324
1962-09-21,Amritsar,7.681,26.872
1962-09-22,Amritsar,10.524,34.709
1962-09-23,Amritsar,0.0,31.239
1962-09-24,Amritsar,0.0,28.115
1962-09-25,Amritsar,0.0,25.304
1962-09-26,Amritsar,0.028,22.801
1962-09-27,Amritsar,1.627,22.148
1962-09-28,Amritsar,0.0,19.933
1962-09-29,Amritsar,0.0,17.94
1962-09-30,Amritsar,0.0,16.146
1962-10-01,Amritsar,0.0,14.531
1962-10-02,Amritsar,0.0,13.078
1962-10-03,Amritsar,0.35,12.12
1962-10-04,Amritsar,0.221,11.129
1962-10-05,Amritsar,0.0,10.016
1962-10-06,Amritsar,0.0,9.015
1962-10-07,Amritsar,0.502,8.616
1962-10-08,Amritsar,0.055,7.809
1962-10-09,Amritsar,0.0,7.028
1962-10-10,Amritsar,0.0,6.326
1963-05-20,Amritsar,0.0,7.752
1963-05-21,Amritsar,0.0,6.977
1963-05-22,Amritsar,0.0,6.279
1963-05-23,Amritsar,0.0,5.651
1963-05-24,Amritsar,0.0,5.086
1963-05-25,Amritsar,0.0,4.578
1963-05-26,Amritsar,0.0,4.12
1963-05-27,Amritsar,0.0,3.708
1963-05-28,Amritsar,0.0,3.337
1963-05-29,Amritsar,0.0,3.003
1963-05-30,Amritsar,0.0,2.703
1963-05-31,Amritsar,0.0,2.433
1963-06-01,Amritsar,0.0,2.189
1963-06-02,Amritsar,0.0,1.971
1963-06-03,Amritsar,0.0,1.773
1963-06-04,Amritsar,0.068,1.664
1963-06-05,Amritsar,0.0,1.498
1963-06-06,Amritsar,0.0,1.348
1963-06-07,Amritsar,0.055,1.268
1963-06-08,Amritsar,0.0,1.142
1963-06-09,Amritsar,0.0,1.027
1963-06-10,Amritsar,0.018,0.943
1963-06-11,Amritsar,0.0,0.849
1963-06-12,Amritsar,0.649,1.413
1963-06-13,Amritsar,1.076,2.348
1963-06-14,Amritsar,0.0,2.113
1963-06-15,Amritsar,1.953,3.854
1963-06-16,Amritsar,0.0,3.469
1963-06-17,Amritsar,0.0,3.122
1963-06-18,Amritsar,0.0,2.81
1963-06-19,Amritsar,2.138,4.666
1963-06-20,Amritsar,0.0,4.2
1963-06-21,Amritsar,0.0,3.78
1963-06-22,Amritsar,0.0,3.402
1963-06-23,Amritsar,4.208,7.269
1963-06-24,Amritsar,5.216,11.758
1963-06-25,Amritsar,13.798,24.38
1963-06-26,Amritsar,0.0,21.942
1963-06-27,Amritsar,2.798,22.546
1963-06-28,Amritsar,7.374,27.666
1963-06-29,Amritsar,22.387,47.286
1963-06-30,Amritsar,0.0,42.557
1963-07-01,Amritsar,0.0,38.302
1963-07-02,Amritsar,0.0,34.471
1963-07-03,Amritsar,0.0,31.024
1963-07-04,Amritsar,0.0,27.922
1963-07-05,Amritsar,0.0,25.13
1963-07-06,Amritsar,0.019,22.636
1963-07-07,Amritsar,1.274,21.646
1963-07-08,Amritsar,22.732,42.213
1963-07-09,Amritsar,0.038,38.03
1963-07-10,Amritsar,0.633,34.86
1963-07-11,Amritsar,5.448,36.822
1963-07-12,Amritsar,5.994,39.134
1963-07-13,Amritsar,11.493,46.714
1963-07-14,Amritsar,3.435,45.478
1963-07-15,Amritsar,7.561,48.491
1963-07-16,Amritsar,0.0,43.642
1963-07-17,Amritsar,0.117,39.395
1963-07-18,Amritsar,4.475,39.931
1963-07-19,Amritsar,6.901,42.838
1963-07-20,Amritsar,0.0,38.554
1963-07-21,Amritsar,6.963,41.662
1963-07-22,Amritsar,20.453,57.949
1963-07-23,Amritsar,0.058,52.212
1963-07-24,Amritsar,0.0,46.991
1963-07-25,Amritsar,0.0,42.292
1963-07-26,Amritsar,0.057,38.12
1963-07-27,Amritsar,0.0,34.308
1963-07-28,Amritsar,0.416,31.294
1963-07-29,Amritsar,5.789,33.953
1963-07-30,Amritsar,8.519,39.076
1963-07-31,Amritsar,32.039,67.208
1963-08-01,Amritsar,7.419,67.906
1963-08-02,Amritsar,0.145,61.261
1963-08-03,Amritsar,0.0,55.135
1963-08-04,Amritsar,0.044,49.665
1963-08-05,Amritsar,3.875,48.574
1963-08-06,Amritsar,8.022,51.738
1963-08-07,Amritsar,9.859,56.423
1963-08-08,Amritsar,2.735,53.516
1963-08-09,Amritsar,0.639,48.804
1963-08-10,Amritsar,5.977,49.9
1963-08-11,Amritsar,7.519,52.429
1963-08-12,Amritsar,26.835,74.021
1963-08-13,Amritsar,0.682,67.301
1963-08-14,Amritsar,1.773,62.344
1963-08-15,Amritsar,2.669,58.779
1963-08-16,Amritsar,2.039,54.94
1963-08-17,Amritsar,3.578,53.024
1963-08-18,Amritsar,1.974,49.695
1963-08-19,Amritsar,1.363,46.089
1963-08-20,Amritsar,21.919,63.398
1963-08-21,Amritsar,12.911,69.97
1963-08-22,Amritsar,5.328,68.3
1963-08-23,Amritsar,0.344,61.815
1963-08-24,Amritsar,0.185,55.818
1963-08-25,Amritsar,0.32,50.557
1963-08-26,Amritsar,4.282,49.783
1963-08-27,Amritsar,0.759,45.564
1963-08-28,Amritsar,2.732,43.739
1963-08-29,Amritsar,0.0,39.365
1963-08-30,Amritsar,5.976,41.405
1963-08-31,Amritsar,5.008,42.272
1963-09-01,Amritsar,1.373,39.418
1963-09-02,Amritsar,24.766,60.242
1963-09-03,Amritsar,1.218,55.436
1963-09-04,Amritsar,5.509,55.401
1963-09-05,Amritsar,0.495,50.356
1963-09-06,Amritsar,0.0,45.321
1963-09-07,Amritsar,0.0,40.788
1963-09-08,Amritsar,0.0,36.71
1963-09-09,Amritsar,4.783,37.821
1963-09-10,Amritsar,1.752,35.791
1963-09-11,Amritsar,0.0,32.212
1963-09-12,Amritsar,0.0,28.991
1963-09-13,Amritsar,0.0,26.091
1963-09-14,Amritsar,0.0,23.482
1963-09-15,Amritsar,0.0,21.134
1963-09-16,Amritsar,0.0,19.021
1963-09-17,Amritsar,1.146,18.264
1963-09-18,Amritsar,0.0,16.438
1963-09-19,Amritsar,0.0,14.794
1963-09-20,Amritsar,0.0,13.315
1963-09-21,Amritsar,0.0,11.983
1963-09-22,Amritsar,0.0,10.785
1963-09-23,Amritsar,0.0,9.706
1963-09-24,Amritsar,0.0,8.736
1963-09-25,Amritsar,0.0,7.862
1963-09-26,Amritsar,0.0,7.076
1963-09-27,Amritsar,0.084,6.453
1963-09-28,Amritsar,0.0,5.807
1963-09-29,Amritsar,0.0,5.227
1963-09-30,Amritsar,0.0,4.704
1963-10-01,Amritsar,0.0,4.234
1963-10-02,Amritsar,0.0,3.81
1963-10-03,Amritsar,0.0,3.429
1963-10-04,Amritsar,0.0,3.086
1963-10-05,Amritsar,0.0,2.778
1963-10-06,Amritsar,0.0,2.5
1963-10-07,Amritsar,0.0,2.25
1963-10-08,Amritsar,0.0,2.025
1963-10-09,Amritsar,0.0,1.822
1963-10-10,Amritsar,0.0,1.64
1964-05-20,Amritsar,0.57,5.451
1964-05-21,Amritsar,0.947,5.853
1964-05-22,Amritsar,0.704,5.972
1964-05-23,Amritsar,0.261,5.636
1964-05-24,Amritsar,0.0,5.072
1964-05-25,Amritsar,0.0,4.565
1964-05-26,Amritsar,0.0,4.109
1964-05-27,Amritsar,0.0,3.698
1964-05-28,Amritsar,0.0,3.328
1964-05-29,Amritsar,0.0,2.995
1964-05-30,Amritsar,0.0,2.696
1964-05-31,Amritsar,0.0,2.426
1964-06-01,Amritsar,0.0,2.183
1964-06-02,Amritsar,0.0,1.965
1964-06-03,Amritsar,0.0,1.769
1964-06-04,Amritsar,0.0,1.592
1964-06-05,Amritsar,0.0,1.433
1964-06-06,Amritsar,0.0,1.289
1964-06-07,Amritsar,0.0,1.16
1964-06-08,Amritsar,0.0,1.044
1964-06-09,Amritsar,0.0,0.94
1964-06-10,Amritsar,0.0,0.846
1964-06-11,Amritsar,0.0,0.761
1964-06-12,Amritsar,0.0,0.685
1964-06-13,Amritsar,0.259,0.876
1964-06-14,Amritsar,1.485,2.273
1964-06-15,Amritsar,1.024,3.07
1964-06-16,Amritsar,0.0,2.763
1964-06-17,Amritsar,0.019,2.505
1964-06-18,Amritsar,0.0,2.255
1964-06-19,Amritsar,0.0,2.029
1964-06-20,Amritsar,0.0,1.826
1964-06-21,Amritsar,0.0,1.644
1964-06-22,Amritsar,0.0,1.479
1964-06-23,Amritsar,0.0,1.331
1964-06-24,Amritsar,0.0,1.198
1964-06-25,Amritsar,0.891,1.97
1964-06-26,Amritsar,0.123,1.895
1964-06-27,Amritsar,0.0,1.706
1964-06-28,Amritsar,0.0,1.535
1964-06-29,Amritsar,0.0,1.382
1964-06-30,Amritsar,0.01,1.254
1964-07-01,Amritsar,6.047,7.175
1964-07-02,Amritsar,0.014,6.472
1964-07-03,Amritsar,0.42,6.245
1964-07-04,Amritsar,5.019,10.64
1964-07-05,Amritsar,27.213,36.789
1964-07-06,Amritsar,0.0,33.11
1964-07-07,Amritsar,0.134,29.933
1964-07-08,Amritsar,0.378,27.318
1964-07-09,Amritsar,0.777,25.363
1964-07-10,Amritsar,6.369,29.196
1964-07-11,Amritsar,3.289,29.565
1964-07-12,Amritsar,8.709,35.318
1964-07-13,Amritsar,22.15,53.936
1964-07-14,Amritsar,12.2,60.743
1964-07-15,Amritsar,46.772,101.441
1964-07-16,Amritsar,22.201,113.498
1964-07-17,Amritsar,4.738,106.886
1964-07-18,Amritsar,0.0,96.198
1964-07-19,Amritsar,0.0,86.578
1964-07-20,Amritsar,0.094,78.014
1964-07-21,Amritsar,0.0,70.212
1964-07-22,Amritsar,0.0,63.191
1964-07-23,Amritsar,0.0,56.872
1964-07-24,Amritsar,0.01,51.195
1964-07-25,Amritsar,37.184,83.259
1964-07-26,Amritsar,12.564,87.497
1964-07-27,Amritsar,9.526,88.274
1964-07-28,Amritsar,12.607,92.054
1964-07-29,Amritsar,5.469,88.317
1964-07-30,Amritsar,0.401,79.886
1964-07-31,Amritsar,0.634,72.531
1964-08-01,Amritsar,0.001,65.279
1964-08-02,Amritsar,0.0,58.751
1964-08-03,Amritsar,0.0,52.876
1964-08-04,Amritsar,0.0,47.589
1964-08-05,Amritsar,0.0,42.83
1964-08-06,Amritsar,0.0,38.547
1964-08-07,Amritsar,0.819,35.511
1964-08-08,Amritsar,3.528,35.488
1964-08-09,Amritsar,5.837,37.776
1964-08-10,Amritsar,4.892,38.89
1964-08-11,Amritsar,1.942,36.943
1964-08-12,Amritsar,2.662,35.911
1964-08-13,Amritsar,0.589,32.909
1964-08-14,Amritsar,3.554,33.172
1964-08-15,Amritsar,22.164,52.019
1964-08-16,Amritsar,5.781,52.598
1964-08-17,Amritsar,4.981,52.319
1964-08-18,Amritsar,29.966,77.053
1964-08-19,Amritsar,6.044,75.392
1964-08-20,Amritsar,2.223,70.076
1964-08-21,Amritsar,5.523,68.591
1964-08-22,Amritsar,1.357,63.09
1964-08-23,Amritsar,3.141,59.922
1964-08-24,Amritsar,2.093,56.022
1964-08-25,Amritsar,1.085,51.505
1964-08-26,Amritsar,6.053,52.408
1964-08-27,Amritsar,0.088,47.255
1964-08-28,Amritsar,0.53,43.059
1964-08-29,Amritsar,0.07,38.823
1964-08-30,Amritsar,21.243,56.184
1964-08-31,Amritsar,77.238,127.803
1964-09-01,Amritsar,17.457,132.48
1964-09-02,Amritsar,7.69,126.921
1964-09-03,Amritsar,0.406,114.636
1964-09-04,Amritsar,0.0,103.172
1964-09-05,Amritsar,0.0,92.855
1964-09-06,Amritsar,0.0,83.569
1964-09-07,Amritsar,0.0,75.212
1964-09-08,Amritsar,0.219,67.91
1964-09-09,Amritsar,0.008,61.127
1964-09-10,Amritsar,0.28,55.294
1964-09-11,Amritsar,1.249,51.014
1964-09-12,Amritsar,0.562,46.475
1964-09-13,Amritsar,0.089,41.916
1964-09-14,Amritsar,0.0,37.724
1964-09-15,Amritsar,0.0,33.952
1964-09-16,Amritsar,0.0,30.557
1964-09-17,Amritsar,2.01,29.511
1964-09-18,Amritsar,3.479,30.039
1964-09-19,Amritsar,0.0,27.035
1964-09-20,Amritsar,1.004,25.336
1964-09-21,Amritsar,0.0,22.802
1964-09-22,Amritsar,0.0,20.522
1964-09-23,Amritsar,0.0,18.47
1964-09-24,Amritsar,0.0,16.623
1964-09-25,Amritsar,3.546,18.507
1964-09-26,Amritsar,2.511,19.167
1964-09-27,Amritsar,0.632,17.883
1964-09-28,Amritsar,0.0,16.095
1964-09-29,Amritsar,0.0,14.485
1964-09-30,Amritsar,0.0,13.037
1964-10-01,Amritsar,0.0,11.733
1964-10-02,Amritsar,0.0,10.56
1964-10-03,Amritsar,0.0,9.504
1964-10-04,Amritsar,0.0,8.553
1964-10-05,Amritsar,0.0,7.698
1964-10-06,Amritsar,0.0,6.928
1964-10-07,Amritsar,0.0,6.235
1964-10-08,Amritsar,0.0,5.612
1964-10-09,Amritsar,0.0,5.051
1964-10-10,Amritsar,0.0,4.546
1965-05-20,Amritsar,0.0,3.834
1965-05-21,Amritsar,0.541,3.992
1965-05-22,Amritsar,6.013,9.606
1965-05-23,Amritsar,6.24,14.886
1965-05-24,Amritsar,0.604,14.001
1965-05-25,Amritsar,0.0,12.601
1965-05-26,Amritsar,0.0,11.34
1965-05-27,Amritsar,0.0,10.206
1965-05-28,Amritsar,0.0,9.186
1965-05-29,Amritsar,0.0,8.267
1965-05-30,Amritsar,0.0,7.44
1965-05-31,Amritsar,0.0,6.696
1965-06-01,Amritsar,0.0,6.027
1965-06-02,Amritsar,0.0,5.424
1965-06-03,Amritsar,0.0,4.882
1965-06-04,Amritsar,0.33,4.724
1965-06-05,Amritsar,0.274,4.526
1965-06-06,Amritsar,0.0,4.073
1965-06-07,Amritsar,0.0,3.666
1965-06-08,Amritsar,0.0,3.299
1965-06-09,Amritsar,0.0,2.969
1965-06-10,Amritsar,0.0,2.672
1965-06-11,Amritsar,0.0,2.405
1965-06-12,Amritsar,0.0,2.165
1965-06-13,Amritsar,0.0,1.948
1965-06-14,Amritsar,0.0,1.753
1965-06-15,Amritsar,0.0,1.578
1965-06-16,Amritsar,0.0,1.42
1965-06-17,Amritsar,0.0,1.278
1965-06-18,Amritsar,0.0,1.15
1965-06-19,Amritsar,0.0,1.035
1965-06-20,Amritsar,0.0,0.932
1965-06-21,Amritsar,0.0,0.839
1965-06-22,Amritsar,0.0,0.755
1965-06-23,Amritsar,0.117,0.796
1965-06-24,Amritsar,0.001,0.718
1965-06-25,Amritsar,0.0,0.646
1965-06-26,Amritsar,0.0,0.581
1965-06-27,Amritsar,0.0,0.523
1965-06-28,Amritsar,0.0,0.471
1965-06-29,Amritsar,0.0,0.424
1965-06-30,Amritsar,0.0,0.381
1965-07-01,Amritsar,0.581,0.925
1965-07-02,Amritsar,0.452,1.284
1965-07-03,Amritsar,0.063,1.219
1965-07-04,Amritsar,0.208,1.305
1965-07-05,Amritsar,0.015,1.189
1965-07-06,Amritsar,0.0,1.07
1965-07-07,Amritsar,0.0,0.963
1965-07-08,Amritsar,0.0,0.867
1965-07-09,Amritsar,6.548,7.328
1965-07-10,Amritsar,14.594,21.189
1965-07-11,Amritsar,0.0,19.07
1965-07-12,Amritsar,0.0,17.163
1965-07-13,Amritsar,0.0,15.447
1965-07-14,Amritsar,0.0,13.902
1965-07-15,Amritsar,0.008,12.52
1965-07-16,Amritsar,2.56,13.829
1965-07-17,Amritsar,30.987,43.433
1965-07-18,Amritsar,0.452,39.541
1965-07-19,Amritsar,3.754,39.341
1965-07-20,Amritsar,1.568,36.975
1965-07-21,Amritsar,1.426,34.704
1965-07-22,Amritsar,4.166,35.399
1965-07-23,Amritsar,6.498,38.357
1965-07-24,Amritsar,3.39,37.911
1965-07-25,Amritsar,0.0,34.12
1965-07-26,Amritsar,0.258,30.966
1965-07-27,Amritsar,7.909,35.778
1965-07-28,Amritsar,21.472,53.672
1965-07-29,Amritsar,1.492,49.797
1965-07-30,Amritsar,3.551,48.369
1965-07-31,Amritsar,9.105,52.636
1965-08-01,Amritsar,0.836,48.209
1965-08-02,Amritsar,0.0,43.388
1965-08-03,Amritsar,0.427,39.476
1965-08-04,Amritsar,2.159,37.688
1965-08-05,Amritsar,5.577,39.496
1965-08-06,Amritsar,0.0,35.546
1965-08-07,Amritsar,1.141,33.133
1965-08-08,Amritsar,0.087,29.907
1965-08-09,Amritsar,0.0,26.916
1965-08-10,Amritsar,6.514,30.738
1965-08-11,Amritsar,8.413,36.077
1965-08-12,Amritsar,3.049,35.519
1965-08-13,Amritsar,0.0,31.967
1965-08-14,Amritsar,0.0,28.77
1965-08-15,Amritsar,0.0,25.893
1965-08-16,Amritsar,1.865,25.168
1965-08-17,Amritsar,0.283,22.934
1965-08-18,Amritsar,0.004,20.644
1965-08-19,Amritsar,0.0,18.58
1965-08-20,Amritsar,0.267,16.988
1965-08-21,Amritsar,2.428,17.717
1965-08-22,Amritsar,8.172,24.117
1965-08-23,Amritsar,0.973,22.678
1965-08-24,Amritsar,3.597,24.008
1965-08-25,Amritsar,1.785,23.392
1965-08-26,Amritsar,0.149,21.202
1965-08-27,Amritsar,0.586,19.668
1965-08-28,Amritsar,24.838,42.539
1965-08-29,Amritsar,0.901,39.186
1965-08-30,Amritsar,0.0,35.267
1965-08-31,Amritsar,0.0,31.741
1965-09-01,Amritsar,0.0,28.567
1965-09-02,Amritsar,9.881,35.591
1965-09-03,Amritsar,0.025,32.057
1965-09-04,Amritsar,0.0,28.852
1965-09-05,Amritsar,0.0,25.966
1965-09-06,Amritsar,0.0,23.37
1965-09-07,Amritsar,0.0,21.033
1965-09-08,Amritsar,0.0,18.93
1965-09-09,Amritsar,0.0,17.037
1965-09-10,Amritsar,0.0,15.333
1965-09-11,Amritsar,0.0,13.8
1965-09-12,Amritsar,0.154,12.574
1965-09-13,Amritsar,0.0,11.316
1965-09-14,Amritsar,0.0,10.185
1965-09-15,Amritsar,0.0,9.166
1965-09-16,Amritsar,0.0,8.249
1965-09-17,Amritsar,0.0,7.425
1965-09-18,Amritsar,0.0,6.682
1965-09-19,Amritsar,0.0,6.014
1965-09-20,Amritsar,0.0,5.412
1965-09-21,Amritsar,0.007,4.879
1965-09-22,Amritsar,0.012,4.403
1965-09-23,Amritsar,0.0,3.962
1965-09-24,Amritsar,0.0,3.566
1965-09-25,Amritsar,0.016,3.225
1965-09-26,Amritsar,0.0,2.903
1965-09-27,Amritsar,0.0,2.612
1965-09-28,Amritsar,0.0,2.351
1965-09-29,Amritsar,0.0,2.116
1965-09-30,Amritsar,0.0,1.905
1965-10-01,Amritsar,0.0,1.714
1965-10-02,Amritsar,0.0,1.543
1965-10-03,Amritsar,0.0,1.388
1965-10-04,Amritsar,0.0,1.25
1965-10-05,Amritsar,0.0,1.125
1965-10-06,Amritsar,0.0,1.012
1965-10-07,Amritsar,0.01,0.921
1965-10-08,Amritsar,0.0,0.829
1965-10-09,Amritsar,0.0,0.746
1965-10-10,Amritsar,0.0,0.671
1966-05-20,Amritsar,0.0,14.199
1966-05-21,Amritsar,0.0,12.779
1966-05-22,Amritsar,0.0,11.501
1966-05-23,Amritsar,0.0,10.351
1966-05-24,Amritsar,0.0,9.316
1966-05-25,Amritsar,0.0,8.384
1966-05-26,Amritsar,0.0,7.546
1966-05-27,Amritsar,0.0,6.791
1966-05-28,Amritsar,0.0,6.112
1966-05-29,Amritsar,0.0,5.501
1966-05-30,Amritsar,0.356,5.306
1966-05-31,Amritsar,0.008,4.784
1966-06-01,Amritsar,0.0,4.306
1966-06-02,Amritsar,0.0,3.875
1966-06-03,Amritsar,0.0,3.488
1966-06-04,Amritsar,0.0,3.139
1966-06-05,Amritsar,0.0,2.825
1966-06-06,Amritsar,0.0,2.542
1966-06-07,Amritsar,0.0,2.288
1966-06-08,Amritsar,0.0,2.059
1966-06-09,Amritsar,0.0,1.853
1966-06-10,Amritsar,0.0,1.668
1966-06-11,Amritsar,0.0,1.501
1966-06-12,Amritsar,0.0,1.351
1966-06-13,Amritsar,0.123,1.339
1966-06-14,Amritsar,0.062,1.268
1966-06-15,Amritsar,7.569,8.71
1966-06-16,Amritsar,4.077,11.916
1966-06-17,Amritsar,0.0,10.724
1966-06-18,Amritsar,13.297,22.949
1966-06-19,Amritsar,54.191,74.845
1966-06-20,Amritsar,49.07,116.43
